close,timestamp,exchange,expiry,high,low,open,oi,type,instrument,volume
12876.95,3/1/2013 14:27,NFO,31-Jan-13,12876.95,12872,12872,1263100,Futures,CNXBAN,1625
12874.8,3/1/2013 14:28,NFO,31-Jan-13,12876.95,12873.6,12876.95,1263100,Futures,CNXBAN,1350
12872,3/1/2013 14:29,NFO,31-Jan-13,12875,12871,12874.8,1263100,Futures,CNXBAN,1750
12873.7,3/1/2013 14:30,NFO,31-Jan-13,12873.7,12870.1,12872,1264625,Futures,CNXBAN,600
12873.1,3/1/2013 14:31,NFO,31-Jan-13,12873.95,12870.65,12873.7,1264625,Futures,CNXBAN,225
12873.95,3/1/2013 14:32,NFO,31-Jan-13,12875,12871.45,12873.1,1264625,Futures,CNXBAN,1100
12875,3/1/2013 14:33,NFO,31-Jan-13,12875.05,12871.65,12873.95,1264375,Futures,CNXBAN,700
12881,3/1/2013 14:34,NFO,31-Jan-13,12881,12875,12875,1264375,Futures,CNXBAN,1425
12888.3,3/1/2013 14:35,NFO,31-Jan-13,12889.9,12880.05,12881,1264375,Futures,CNXBAN,10325
12877.1,3/1/2013 14:36,NFO,31-Jan-13,12887,12877,12887,1260650,Futures,CNXBAN,3475
12866.5,3/1/2013 14:37,NFO,31-Jan-13,12877.1,12866.1,12877.1,1260650,Futures,CNXBAN,2125
12865.85,3/1/2013 14:38,NFO,31-Jan-13,12869.1,12864,12867,1260650,Futures,CNXBAN,4825
12868,3/1/2013 14:39,NFO,31-Jan-13,12869.1,12865.85,12865.85,1257375,Futures,CNXBAN,750
12866.4,3/1/2013 14:40,NFO,31-Jan-13,12868,12865.2,12868,1257375,Futures,CNXBAN,425
12870,3/1/2013 14:41,NFO,31-Jan-13,12871.95,12866,12866.4,1257375,Futures,CNXBAN,525
12871.1,3/1/2013 14:42,NFO,31-Jan-13,12871.9,12870,12870,1257325,Futures,CNXBAN,300
12871.7,3/1/2013 14:43,NFO,31-Jan-13,12871.7,12871.05,12871.1,1257325,Futures,CNXBAN,625
12871.95,3/1/2013 14:44,NFO,31-Jan-13,12872.6,12871,12871.7,1257325,Futures,CNXBAN,550
12866.15,3/1/2013 14:45,NFO,31-Jan-13,12873,12866.15,12871.95,1258025,Futures,CNXBAN,750
12870,3/1/2013 14:46,NFO,31-Jan-13,12871,12866.15,12866.15,1258025,Futures,CNXBAN,500
12869,3/1/2013 14:47,NFO,31-Jan-13,12871.5,12869,12870,1258025,Futures,CNXBAN,725
12873.45,3/1/2013 14:48,NFO,31-Jan-13,12874,12868,12869,1258075,Futures,CNXBAN,1125
12868.5,3/1/2013 14:49,NFO,31-Jan-13,12873.45,12868.5,12873.45,1258075,Futures,CNXBAN,575
12873,3/1/2013 14:50,NFO,31-Jan-13,12874,12868.5,12868.5,1258075,Futures,CNXBAN,1725
12875.1,3/1/2013 14:51,NFO,31-Jan-13,12878.95,12873,12873,1258550,Futures,CNXBAN,1250
12875.15,3/1/2013 14:52,NFO,31-Jan-13,12879,12875.1,12875.1,1258550,Futures,CNXBAN,775
12879.1,3/1/2013 14:53,NFO,31-Jan-13,12880,12875,12875.15,1258550,Futures,CNXBAN,1475
12877.9,3/1/2013 14:54,NFO,31-Jan-13,12880,12875.6,12879.1,1257675,Futures,CNXBAN,1650
12878,3/1/2013 14:55,NFO,31-Jan-13,12878,12876.05,12877.9,1257675,Futures,CNXBAN,750
12875.6,3/1/2013 14:56,NFO,31-Jan-13,12879,12875.6,12878,1257675,Futures,CNXBAN,925
12869.15,3/1/2013 14:57,NFO,31-Jan-13,12877,12869.15,12875.6,1256700,Futures,CNXBAN,2525
12870,3/1/2013 14:58,NFO,31-Jan-13,12872,12868.25,12869.15,1256700,Futures,CNXBAN,1075
12870,3/1/2013 14:59,NFO,31-Jan-13,12873,12870,12870,1256700,Futures,CNXBAN,500
12868,3/1/2013 15:00,NFO,31-Jan-13,12872,12868,12870,1255250,Futures,CNXBAN,4850
12874,3/1/2013 15:01,NFO,31-Jan-13,12874,12868,12868,1255250,Futures,CNXBAN,3850
12874.8,3/1/2013 15:02,NFO,31-Jan-13,12874.8,12872,12874,1255250,Futures,CNXBAN,1425
12877,3/1/2013 15:03,NFO,31-Jan-13,12878.5,12874.8,12874.8,1255600,Futures,CNXBAN,3225
12870.35,3/1/2013 15:04,NFO,31-Jan-13,12877.7,12870.35,12877,1255600,Futures,CNXBAN,2125
12872.1,3/1/2013 15:05,NFO,31-Jan-13,12873,12870.15,12873,1255600,Futures,CNXBAN,1175
12869,3/1/2013 15:06,NFO,31-Jan-13,12872.1,12869,12872.1,1253475,Futures,CNXBAN,3075
12868.15,3/1/2013 15:07,NFO,31-Jan-13,12869.05,12866.25,12869,1253475,Futures,CNXBAN,1375
12866,3/1/2013 15:08,NFO,31-Jan-13,12868,12865.05,12868,1253475,Futures,CNXBAN,2725
12865,3/1/2013 15:09,NFO,31-Jan-13,12866.4,12865,12866,1252550,Futures,CNXBAN,2250
12862.15,3/1/2013 15:10,NFO,31-Jan-13,12867.15,12862.15,12865,1252550,Futures,CNXBAN,3850
12861.9,3/1/2013 15:11,NFO,31-Jan-13,12863.5,12861.6,12863.45,1252550,Futures,CNXBAN,4400
12860,3/1/2013 15:12,NFO,31-Jan-13,12863,12860,12861.9,1249175,Futures,CNXBAN,4925
12856.2,3/1/2013 15:13,NFO,31-Jan-13,12860.45,12855.55,12860.45,1249175,Futures,CNXBAN,3200
12855.9,3/1/2013 15:14,NFO,31-Jan-13,12859.5,12851.5,12856.2,1249175,Futures,CNXBAN,5225
12853,3/1/2013 15:15,NFO,31-Jan-13,12857.4,12850.15,12855.9,1244050,Futures,CNXBAN,6550
12853.3,3/1/2013 15:16,NFO,31-Jan-13,12855,12851.25,12853,1244050,Futures,CNXBAN,3525
12853.2,3/1/2013 15:17,NFO,31-Jan-13,12855,12852.25,12853.9,1244050,Futures,CNXBAN,3900
12855.5,3/1/2013 15:18,NFO,31-Jan-13,12857.9,12853.2,12853.2,1236575,Futures,CNXBAN,7050
12850.05,3/1/2013 15:19,NFO,31-Jan-13,12856,12850,12855.5,1236575,Futures,CNXBAN,8100
12847,3/1/2013 15:20,NFO,31-Jan-13,12852,12846,12850.05,1236575,Futures,CNXBAN,7125
12848.2,3/1/2013 15:21,NFO,31-Jan-13,12848.45,12845.25,12847,1224350,Futures,CNXBAN,3350
12846,3/1/2013 15:22,NFO,31-Jan-13,12849.15,12846,12848.2,1224350,Futures,CNXBAN,5675
12846.25,3/1/2013 15:23,NFO,31-Jan-13,12847,12843.7,12846,1224350,Futures,CNXBAN,7925
12844,3/1/2013 15:24,NFO,31-Jan-13,12846.95,12843.1,12845,1215600,Futures,CNXBAN,4200
12842.15,3/1/2013 15:25,NFO,31-Jan-13,12844,12840,12844,1215600,Futures,CNXBAN,17900
12842.9,3/1/2013 15:26,NFO,31-Jan-13,12843,12840,12842.85,1215600,Futures,CNXBAN,9725
12845.3,3/1/2013 15:27,NFO,31-Jan-13,12845.5,12842,12842.8,1200325,Futures,CNXBAN,14500
12845.25,3/1/2013 15:28,NFO,31-Jan-13,12849,12843.65,12845.3,1200325,Futures,CNXBAN,15225
12843,3/1/2013 15:29,NFO,31-Jan-13,12847,12841.9,12845.25,1200325,Futures,CNXBAN,6950
12804,4/1/2013 9:15,NFO,31-Jan-13,12830,12801.1,12830,1167700,Futures,CNXBAN,13850
12796,4/1/2013 9:16,NFO,31-Jan-13,12804,12788,12804,1167700,Futures,CNXBAN,18475
12786.1,4/1/2013 9:17,NFO,31-Jan-13,12796,12779.95,12796,1167700,Futures,CNXBAN,27350
12782.2,4/1/2013 9:18,NFO,31-Jan-13,12787.8,12776.7,12784.95,1166250,Futures,CNXBAN,22025
12777.75,4/1/2013 9:19,NFO,31-Jan-13,12784,12777.75,12782.2,1166250,Futures,CNXBAN,10050
12780.5,4/1/2013 9:20,NFO,31-Jan-13,12787.85,12777.2,12780,1166250,Futures,CNXBAN,20550
12782.35,4/1/2013 9:21,NFO,31-Jan-13,12784.95,12780,12780.5,1151525,Futures,CNXBAN,6975
12790,4/1/2013 9:22,NFO,31-Jan-13,12790.5,12782.35,12782.35,1151525,Futures,CNXBAN,8175
12786.8,4/1/2013 9:23,NFO,31-Jan-13,12792,12782.4,12790,1151525,Futures,CNXBAN,2750
12795.2,4/1/2013 9:24,NFO,31-Jan-13,12795.25,12786.8,12787.1,1153650,Futures,CNXBAN,8250
12792,4/1/2013 9:25,NFO,31-Jan-13,12797.35,12790,12795.2,1153650,Futures,CNXBAN,6300
12789.15,4/1/2013 9:26,NFO,31-Jan-13,12793.1,12785.65,12792,1153650,Futures,CNXBAN,3625
12793.5,4/1/2013 9:27,NFO,31-Jan-13,12794.05,12787.65,12790,1160075,Futures,CNXBAN,4500
12792.1,4/1/2013 9:28,NFO,31-Jan-13,12795,12790,12793.5,1160075,Futures,CNXBAN,2550
12795.8,4/1/2013 9:29,NFO,31-Jan-13,12795.95,12791.25,12792.05,1160075,Futures,CNXBAN,3250
12798,4/1/2013 9:30,NFO,31-Jan-13,12800,12795,12796.2,1161400,Futures,CNXBAN,8850
12790.6,4/1/2013 9:31,NFO,31-Jan-13,12799,12790.6,12798,1161400,Futures,CNXBAN,4850
12790.5,4/1/2013 9:32,NFO,31-Jan-13,12794.95,12790.5,12791,1161400,Futures,CNXBAN,3675
12788.25,4/1/2013 9:33,NFO,31-Jan-13,12793,12788.25,12790.5,1171925,Futures,CNXBAN,1500
12769.9,4/1/2013 9:34,NFO,31-Jan-13,12788.25,12765,12788.25,1171925,Futures,CNXBAN,29225
12766.25,4/1/2013 9:35,NFO,31-Jan-13,12769.95,12760,12769.95,1171925,Futures,CNXBAN,15800
12765,4/1/2013 9:36,NFO,31-Jan-13,12768,12760,12767.1,1171550,Futures,CNXBAN,6675
12775.85,4/1/2013 9:37,NFO,31-Jan-13,12775.85,12763.05,12765.9,1171550,Futures,CNXBAN,7950
12780,4/1/2013 9:38,NFO,31-Jan-13,12783,12771.05,12775,1175650,Futures,CNXBAN,9075
12777,4/1/2013 9:39,NFO,31-Jan-13,12782,12776.9,12780,1175650,Futures,CNXBAN,2275
12772.6,4/1/2013 9:40,NFO,31-Jan-13,12777,12772.6,12777,1175650,Futures,CNXBAN,2100
12775.35,4/1/2013 9:41,NFO,31-Jan-13,12779,12773.95,12775,1175650,Futures,CNXBAN,1750
12776,4/1/2013 9:42,NFO,31-Jan-13,12779.4,12771.4,12775.35,1177100,Futures,CNXBAN,5725
12779.5,4/1/2013 9:43,NFO,31-Jan-13,12780,12775.85,12776,1177100,Futures,CNXBAN,3350
12780,4/1/2013 9:44,NFO,31-Jan-13,12781.45,12777.1,12779.5,1177100,Futures,CNXBAN,1375
12783.65,4/1/2013 9:45,NFO,31-Jan-13,12783.65,12778.45,12780,1181175,Futures,CNXBAN,3775
12788.75,4/1/2013 9:46,NFO,31-Jan-13,12788.75,12783.65,12783.65,1181175,Futures,CNXBAN,3775
12785,4/1/2013 9:47,NFO,31-Jan-13,12788.75,12784.2,12788.75,1184250,Futures,CNXBAN,1825
12787.9,4/1/2013 9:48,NFO,31-Jan-13,12788,12785,12785,1184250,Futures,CNXBAN,2025
12784.5,4/1/2013 9:49,NFO,31-Jan-13,12787.95,12778,12787.9,1184250,Futures,CNXBAN,3550
12782.7,4/1/2013 9:50,NFO,31-Jan-13,12783.4,12778,12780.75,1185875,Futures,CNXBAN,925
12782,4/1/2013 9:51,NFO,31-Jan-13,12784,12782,12782.7,1185875,Futures,CNXBAN,675
12790.2,4/1/2013 9:52,NFO,31-Jan-13,12792.9,12782,12782,1185875,Futures,CNXBAN,5975
12790,4/1/2013 9:53,NFO,31-Jan-13,12791.3,12787.75,12790.2,1185875,Futures,CNXBAN,1175
12793,4/1/2013 9:54,NFO,31-Jan-13,12795,12790,12790,1186675,Futures,CNXBAN,3125
12794.15,4/1/2013 9:55,NFO,31-Jan-13,12795,12793,12793,1186675,Futures,CNXBAN,1150
12790.05,4/1/2013 9:56,NFO,31-Jan-13,12796.5,12790,12795,1186675,Futures,CNXBAN,3175
12797.65,4/1/2013 9:57,NFO,31-Jan-13,12799,12790.05,12790.05,1186725,Futures,CNXBAN,4975
12797.45,4/1/2013 9:58,NFO,31-Jan-13,12797.95,12792.5,12797.6,1186725,Futures,CNXBAN,1650
12795.3,4/1/2013 9:59,NFO,31-Jan-13,12798.8,12792.25,12797.45,1186725,Futures,CNXBAN,2575
12792.65,4/1/2013 10:00,NFO,31-Jan-13,12795.3,12790.05,12795.3,1190025,Futures,CNXBAN,1250
12789.9,4/1/2013 10:01,NFO,31-Jan-13,12792.65,12789,12792.65,1190025,Futures,CNXBAN,1025
12792,4/1/2013 10:02,NFO,31-Jan-13,12792.95,12789.9,12789.9,1190025,Futures,CNXBAN,325
12786.55,4/1/2013 10:03,NFO,31-Jan-13,12795,12786.15,12792,1191150,Futures,CNXBAN,1950
12787.3,4/1/2013 10:04,NFO,31-Jan-13,12790,12782,12786.55,1191150,Futures,CNXBAN,1350
12787.8,4/1/2013 10:05,NFO,31-Jan-13,12788,12784,12787.3,1191150,Futures,CNXBAN,725
12788,4/1/2013 10:06,NFO,31-Jan-13,12789.25,12785,12787.8,1190375,Futures,CNXBAN,600
12785,4/1/2013 10:07,NFO,31-Jan-13,12788,12785,12788,1190375,Futures,CNXBAN,525
12785,4/1/2013 10:08,NFO,31-Jan-13,12785.1,12784,12785,1190375,Futures,CNXBAN,950
12784.2,4/1/2013 10:09,NFO,31-Jan-13,12786,12784,12785,1190375,Futures,CNXBAN,425
12787,4/1/2013 10:10,NFO,31-Jan-13,12787,12784,12785.8,1190375,Futures,CNXBAN,3425
12795,4/1/2013 10:11,NFO,31-Jan-13,12795,12786,12787,1190375,Futures,CNXBAN,4825
12796,4/1/2013 10:12,NFO,31-Jan-13,12798.75,12794.95,12795,1194100,Futures,CNXBAN,4675
12800,4/1/2013 10:13,NFO,31-Jan-13,12800.9,12794.2,12796,1194100,Futures,CNXBAN,4750
12800,4/1/2013 10:14,NFO,31-Jan-13,12811,12800,12810.85,1194100,Futures,CNXBAN,11025
12805,4/1/2013 10:15,NFO,31-Jan-13,12808.8,12800,12800,1199550,Futures,CNXBAN,4150
12807.9,4/1/2013 10:16,NFO,31-Jan-13,12810,12803,12805,1199550,Futures,CNXBAN,6200
12805.85,4/1/2013 10:17,NFO,31-Jan-13,12808,12802.5,12807.9,1199550,Futures,CNXBAN,2650
12798.05,4/1/2013 10:18,NFO,31-Jan-13,12805,12798.05,12805,1203175,Futures,CNXBAN,2700
12797.5,4/1/2013 10:19,NFO,31-Jan-13,12801,12793.8,12798.55,1203175,Futures,CNXBAN,2375
12796,4/1/2013 10:20,NFO,31-Jan-13,12799,12793.1,12797.5,1203175,Futures,CNXBAN,2625
12792,4/1/2013 10:21,NFO,31-Jan-13,12795,12791.7,12793.35,1205625,Futures,CNXBAN,2175
12789.9,4/1/2013 10:22,NFO,31-Jan-13,12792,12788,12792,1205625,Futures,CNXBAN,2375
12794.45,4/1/2013 10:23,NFO,31-Jan-13,12796.4,12789.9,12789.9,1205625,Futures,CNXBAN,1450
12794,4/1/2013 10:24,NFO,31-Jan-13,12794.45,12790.3,12794.45,1207525,Futures,CNXBAN,900
12794,4/1/2013 10:25,NFO,31-Jan-13,12795,12791.55,12794,1207525,Futures,CNXBAN,500
12792.1,4/1/2013 10:26,NFO,31-Jan-13,12796,12792.1,12794,1207525,Futures,CNXBAN,950
12791.05,4/1/2013 10:27,NFO,31-Jan-13,12792.1,12790.5,12792.1,1208000,Futures,CNXBAN,1100
12784,4/1/2013 10:28,NFO,31-Jan-13,12791.05,12784,12791.05,1208000,Futures,CNXBAN,1825
12789.95,4/1/2013 10:29,NFO,31-Jan-13,12789.95,12784,12784,1208000,Futures,CNXBAN,2225
12788,4/1/2013 10:30,NFO,31-Jan-13,12789.95,12786.05,12789.95,1208975,Futures,CNXBAN,700
12788,4/1/2013 10:31,NFO,31-Jan-13,12789.6,12786.45,12788,1208975,Futures,CNXBAN,1350
12791.2,4/1/2013 10:32,NFO,31-Jan-13,12792,12785.8,12788,1208975,Futures,CNXBAN,925
12790.6,4/1/2013 10:33,NFO,31-Jan-13,12794.7,12788.15,12791.2,1208850,Futures,CNXBAN,475
12793.8,4/1/2013 10:34,NFO,31-Jan-13,12795,12790.6,12790.6,1208850,Futures,CNXBAN,375
12794.8,4/1/2013 10:35,NFO,31-Jan-13,12795.95,12792,12793.8,1208850,Futures,CNXBAN,1225
12796.5,4/1/2013 10:36,NFO,31-Jan-13,12797.65,12794.8,12794.8,1197025,Futures,CNXBAN,925
12796,4/1/2013 10:37,NFO,31-Jan-13,12798.05,12796,12796.5,1197025,Futures,CNXBAN,650
12795,4/1/2013 10:38,NFO,31-Jan-13,12797.45,12795,12796,1197350,Futures,CNXBAN,725
12795.55,4/1/2013 10:39,NFO,31-Jan-13,12796.45,12795,12795,1197350,Futures,CNXBAN,400
12797,4/1/2013 10:40,NFO,31-Jan-13,12799,12795.55,12795.55,1197350,Futures,CNXBAN,1000
12795,4/1/2013 10:41,NFO,31-Jan-13,12798,12793.05,12797,1197350,Futures,CNXBAN,300
12794,4/1/2013 10:42,NFO,31-Jan-13,12798.95,12794,12795,1197500,Futures,CNXBAN,325
12787.9,4/1/2013 10:43,NFO,31-Jan-13,12795.15,12787.9,12794,1197500,Futures,CNXBAN,1175
12787.35,4/1/2013 10:44,NFO,31-Jan-13,12788,12787.25,12787.9,1197500,Futures,CNXBAN,200
12789,4/1/2013 10:45,NFO,31-Jan-13,12789,12787,12787.35,1197875,Futures,CNXBAN,175
12791.85,4/1/2013 10:46,NFO,31-Jan-13,12791.85,12788,12789,1197875,Futures,CNXBAN,900
12794,4/1/2013 10:47,NFO,31-Jan-13,12794.45,12789,12789,1197875,Futures,CNXBAN,475
12794,4/1/2013 10:48,NFO,31-Jan-13,12794,12792,12794,1197675,Futures,CNXBAN,350
12797.55,4/1/2013 10:49,NFO,31-Jan-13,12798,12794,12794,1197675,Futures,CNXBAN,2775
12794.95,4/1/2013 10:50,NFO,31-Jan-13,12797.75,12793.45,12797.55,1197675,Futures,CNXBAN,1125
12798.75,4/1/2013 10:51,NFO,31-Jan-13,12799,12794.05,12794.05,1200475,Futures,CNXBAN,1025
12793.1,4/1/2013 10:52,NFO,31-Jan-13,12798.75,12793.1,12798.75,1200475,Futures,CNXBAN,525
12797.6,4/1/2013 10:53,NFO,31-Jan-13,12797.6,12790.8,12793.1,1200475,Futures,CNXBAN,650
12797.8,4/1/2013 10:54,NFO,31-Jan-13,12799,12797.45,12797.6,1201950,Futures,CNXBAN,550
12793.05,4/1/2013 10:55,NFO,31-Jan-13,12797.8,12792,12797.8,1201950,Futures,CNXBAN,775
12794.25,4/1/2013 10:56,NFO,31-Jan-13,12796,12793.05,12793.05,1201950,Futures,CNXBAN,125
12795,4/1/2013 10:57,NFO,31-Jan-13,12795.35,12791.7,12794.25,1202450,Futures,CNXBAN,350
12793.8,4/1/2013 10:58,NFO,31-Jan-13,12795,12792.05,12795,1202450,Futures,CNXBAN,750
12798,4/1/2013 10:59,NFO,31-Jan-13,12799.45,12793.8,12793.8,1202450,Futures,CNXBAN,1450
12800,4/1/2013 11:00,NFO,31-Jan-13,12800,12795.45,12798,1202950,Futures,CNXBAN,700
12798.05,4/1/2013 11:01,NFO,31-Jan-13,12800,12798.05,12800,1202950,Futures,CNXBAN,675
12798.8,4/1/2013 11:02,NFO,31-Jan-13,12800,12798.05,12798.05,1202950,Futures,CNXBAN,700
12799,4/1/2013 11:03,NFO,31-Jan-13,12803,12799,12802,1203775,Futures,CNXBAN,400
12800,4/1/2013 11:04,NFO,31-Jan-13,12801.5,12799,12799,1203775,Futures,CNXBAN,675
12802.7,4/1/2013 11:05,NFO,31-Jan-13,12802.7,12798.65,12800,1203775,Futures,CNXBAN,625
12800,4/1/2013 11:06,NFO,31-Jan-13,12802.7,12799,12802.7,1203950,Futures,CNXBAN,300
12799.3,4/1/2013 11:07,NFO,31-Jan-13,12800,12798,12800,1203950,Futures,CNXBAN,475
12792.35,4/1/2013 11:08,NFO,31-Jan-13,12799.3,12792.15,12799.3,1203950,Futures,CNXBAN,525
12795,4/1/2013 11:09,NFO,31-Jan-13,12797.85,12792,12792.35,1203825,Futures,CNXBAN,1125
12795,4/1/2013 11:10,NFO,31-Jan-13,12795,12790.9,12792,1203825,Futures,CNXBAN,700
12795,4/1/2013 11:11,NFO,31-Jan-13,12795.3,12792.9,12795,1203825,Futures,CNXBAN,425
12795,4/1/2013 11:12,NFO,31-Jan-13,12795.9,12791.3,12791.3,1204700,Futures,CNXBAN,475
12791.5,4/1/2013 11:13,NFO,31-Jan-13,12795,12791,12795,1204700,Futures,CNXBAN,250
12791.7,4/1/2013 11:14,NFO,31-Jan-13,12792,12791.2,12791.5,1204700,Futures,CNXBAN,150
12791.2,4/1/2013 11:15,NFO,31-Jan-13,12792,12791,12791.7,1204625,Futures,CNXBAN,2800
12791,4/1/2013 11:16,NFO,31-Jan-13,12794.5,12791,12791.2,1204625,Futures,CNXBAN,2250
12794.7,4/1/2013 11:17,NFO,31-Jan-13,12794.7,12791,12791,1204625,Futures,CNXBAN,100
12793.8,4/1/2013 11:18,NFO,31-Jan-13,12794.7,12792,12794.7,1204725,Futures,CNXBAN,75
12795,4/1/2013 11:19,NFO,31-Jan-13,12795,12791.55,12793.8,1204725,Futures,CNXBAN,375
12793,4/1/2013 11:20,NFO,31-Jan-13,12795.6,12793,12795,1204725,Futures,CNXBAN,250
12792.2,4/1/2013 11:21,NFO,31-Jan-13,12793,12792.2,12793,1204825,Futures,CNXBAN,50
12794,4/1/2013 11:22,NFO,31-Jan-13,12794,12792.2,12792.2,1204825,Futures,CNXBAN,75
12792.35,4/1/2013 11:23,NFO,31-Jan-13,12794,12792.15,12794,1204825,Futures,CNXBAN,125
12792.25,4/1/2013 11:24,NFO,31-Jan-13,12794,12792.25,12792.35,1205000,Futures,CNXBAN,150
12797.95,4/1/2013 11:25,NFO,31-Jan-13,12797.95,12792.25,12792.25,1205000,Futures,CNXBAN,375
12798,4/1/2013 11:26,NFO,31-Jan-13,12799.85,12797.95,12797.95,1205000,Futures,CNXBAN,300
12796,4/1/2013 11:27,NFO,31-Jan-13,12798.7,12795.15,12798,1205175,Futures,CNXBAN,150
12794.1,4/1/2013 11:28,NFO,31-Jan-13,12796.8,12794.1,12796,1205175,Futures,CNXBAN,550
12796.4,4/1/2013 11:29,NFO,31-Jan-13,12799,12793.05,12794.1,1205600,Futures,CNXBAN,1700
12792.15,4/1/2013 11:30,NFO,31-Jan-13,12796.45,12792.1,12796.45,1205600,Futures,CNXBAN,800
12792.2,4/1/2013 11:31,NFO,31-Jan-13,12792.2,12792,12792.15,1205600,Futures,CNXBAN,500
12793,4/1/2013 11:32,NFO,31-Jan-13,12795,12792.2,12792.2,1205600,Futures,CNXBAN,150
12795,4/1/2013 11:33,NFO,31-Jan-13,12795,12792.5,12793,1205900,Futures,CNXBAN,600
12792.55,4/1/2013 11:34,NFO,31-Jan-13,12795,12792.55,12795,1205900,Futures,CNXBAN,375
12792.6,4/1/2013 11:35,NFO,31-Jan-13,12792.6,12792.55,12792.55,1205900,Futures,CNXBAN,125
12793.5,4/1/2013 11:36,NFO,31-Jan-13,12794.4,12792.55,12792.6,1206125,Futures,CNXBAN,375
12793.2,4/1/2013 11:37,NFO,31-Jan-13,12794.95,12793.2,12793.5,1206125,Futures,CNXBAN,475
12796.8,4/1/2013 11:38,NFO,31-Jan-13,12798,12792.55,12793.2,1206375,Futures,CNXBAN,1350
12792.6,4/1/2013 11:39,NFO,31-Jan-13,12796.8,12792.6,12796.8,1206375,Futures,CNXBAN,175
12796.05,4/1/2013 11:40,NFO,31-Jan-13,12796.95,12792.55,12792.6,1206375,Futures,CNXBAN,1000
12795,4/1/2013 11:41,NFO,31-Jan-13,12796.05,12795,12796.05,1206375,Futures,CNXBAN,350
12801.9,4/1/2013 11:42,NFO,31-Jan-13,12801.9,12795,12795,1207175,Futures,CNXBAN,750
12800,4/1/2013 11:43,NFO,31-Jan-13,12802,12798.05,12801,1207175,Futures,CNXBAN,800
12806.8,4/1/2013 11:44,NFO,31-Jan-13,12807.8,12800,12800,1207175,Futures,CNXBAN,3900
12804.3,4/1/2013 11:45,NFO,31-Jan-13,12807,12802.5,12806.45,1209425,Futures,CNXBAN,2650
12806,4/1/2013 11:46,NFO,31-Jan-13,12807.8,12803.3,12804.3,1209425,Futures,CNXBAN,1225
12807.8,4/1/2013 11:47,NFO,31-Jan-13,12809,12806,12806,1209425,Futures,CNXBAN,1700
12809.95,4/1/2013 11:48,NFO,31-Jan-13,12809.95,12806.35,12808,1211275,Futures,CNXBAN,2150
12814.8,4/1/2013 11:49,NFO,31-Jan-13,12818,12808.85,12808.85,1211275,Futures,CNXBAN,8400
12812.55,4/1/2013 11:50,NFO,31-Jan-13,12814.8,12811.75,12814.8,1211275,Futures,CNXBAN,3050
12814.5,4/1/2013 11:51,NFO,31-Jan-13,12817.7,12812.55,12812.55,1212850,Futures,CNXBAN,2200
12813,4/1/2013 11:52,NFO,31-Jan-13,12815,12812,12814.5,1212850,Futures,CNXBAN,2225
12814,4/1/2013 11:53,NFO,31-Jan-13,12814,12809.15,12813,1212850,Futures,CNXBAN,2775
12815.1,4/1/2013 11:54,NFO,31-Jan-13,12817.9,12813.1,12814,1214200,Futures,CNXBAN,2000
12820,4/1/2013 11:55,NFO,31-Jan-13,12820,12813.3,12815.1,1214200,Futures,CNXBAN,9250
12822.05,4/1/2013 11:56,NFO,31-Jan-13,12824,12817.45,12820,1215375,Futures,CNXBAN,7050
12821,4/1/2013 11:57,NFO,31-Jan-13,12823.5,12818.15,12822.05,1215375,Futures,CNXBAN,3250
12821,4/1/2013 11:58,NFO,31-Jan-13,12824,12819,12821,1215375,Futures,CNXBAN,2550
12815,4/1/2013 11:59,NFO,31-Jan-13,12821,12815,12821,1215375,Futures,CNXBAN,1250
12818.15,4/1/2013 12:00,NFO,31-Jan-13,12818.15,12812.9,12813.15,1217625,Futures,CNXBAN,1275
12817.05,4/1/2013 12:01,NFO,31-Jan-13,12818.55,12815.1,12818.15,1217625,Futures,CNXBAN,1175
12818,4/1/2013 12:02,NFO,31-Jan-13,12820.2,12817.2,12818,1217625,Futures,CNXBAN,1625
12815.25,4/1/2013 12:03,NFO,31-Jan-13,12819,12815.05,12818,1218925,Futures,CNXBAN,775
12810.7,4/1/2013 12:04,NFO,31-Jan-13,12817,12810.7,12815.25,1218925,Futures,CNXBAN,1750
12809.05,4/1/2013 12:05,NFO,31-Jan-13,12811.5,12809.05,12810.7,1219475,Futures,CNXBAN,1150
12812,4/1/2013 12:06,NFO,31-Jan-13,12812,12808,12809.05,1219475,Futures,CNXBAN,1775
12807.4,4/1/2013 12:07,NFO,31-Jan-13,12812,12807.4,12812,1219475,Futures,CNXBAN,450
12811.35,4/1/2013 12:08,NFO,31-Jan-13,12813.25,12806.85,12807.4,1219475,Futures,CNXBAN,1150
12809,4/1/2013 12:09,NFO,31-Jan-13,12811.35,12808.5,12811.35,1219350,Futures,CNXBAN,300
12812.8,4/1/2013 12:10,NFO,31-Jan-13,12814,12808.25,12809,1219350,Futures,CNXBAN,850
12812,4/1/2013 12:11,NFO,31-Jan-13,12816,12811.65,12812.8,1219350,Futures,CNXBAN,625
12813,4/1/2013 12:12,NFO,31-Jan-13,12815.05,12811.9,12812,1219700,Futures,CNXBAN,250
12811,4/1/2013 12:13,NFO,31-Jan-13,12813,12810.5,12813,1219700,Futures,CNXBAN,525
12811.9,4/1/2013 12:14,NFO,31-Jan-13,12813,12810,12811,1219700,Futures,CNXBAN,600
